model,gene_id,kegg_orthology,ecnumber,subsystem,description,isHuman,seedID,genome_accession,ncbiid,ko_description
Bacteroides_ovatus_ATCC_8483,411476.11.peg.390,K00059,1.1.1.100,Fatty acid synthesis,4-methyl-3-oxo-pentanoyl-ACPNADP+ oxidoreductase,False,rxn05410,GCF_000154125.1,411476,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.390,K00059,1.1.1.100,Fatty acid synthesis,4-methyl-3-oxo-hexanoyl-ACPNADP+ oxidoreductase,False,rxn05360,GCF_000154125.1,411476,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.390,K00059,1.1.1.100,Fatty acid synthesis,5-methyl-3-oxo-hexanoyl-ACPNADP+ oxidoreductase,False,rxn05385,GCF_000154125.1,411476,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.390,K00059,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C6:0),False,rxn05337,GCF_000154125.1,411476,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.390,K00667,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C6:0),False,rxn05337,GCF_000154125.1,411476,"fatty acid synthase subunit alpha, fungi type [EC:2.3.1.86]"
Bacteroides_ovatus_ATCC_8483,411476.11.peg.390,K11533,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C6:0),False,rxn05337,GCF_000154125.1,411476,"fatty acid synthase, bacteria type [EC:2.3.1.-]"
Bacteroides_ovatus_ATCC_8483,411476.11.peg.390,K00665,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C6:0),False,rxn05337,GCF_000154125.1,411476,"fatty acid synthase, animal type [EC:2.3.1.85]"
Bacteroides_ovatus_ATCC_8483,411476.11.peg.390,K00059,1.1.1.100,Fatty acid synthesis,6-methyl-3-oxo-heptanoyl-ACPNADP+ oxidoreductase,False,rxn05414,GCF_000154125.1,411476,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.390,K00059,1.1.1.100,Fatty acid synthesis,6-methyl-3-oxo-octanoyl-ACPNADP+ oxidoreductase,False,rxn05364,GCF_000154125.1,411476,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.390,K00059,1.1.1.100,Fatty acid synthesis,7-methyl-3-oxo-octanoyl-ACPNADP+ oxidoreductase,False,rxn05389,GCF_000154125.1,411476,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.390,K00667,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C8:0),False,rxn05341,GCF_000154125.1,411476,"fatty acid synthase subunit alpha, fungi type [EC:2.3.1.86]"
Bacteroides_ovatus_ATCC_8483,411476.11.peg.390,K11533,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C8:0),False,rxn05341,GCF_000154125.1,411476,"fatty acid synthase, bacteria type [EC:2.3.1.-]"
Bacteroides_ovatus_ATCC_8483,411476.11.peg.390,K00665,1.1.1.100,Fatty acid synthesis, 3-oxoacyl-[acyl-carrier-protein] reductase (n-C8:0),False,rxn05341,GCF_000154125.1,411476,"fatty acid synthase, animal type [EC:2.3.1.85]"
Bacteroides_ovatus_ATCC_8483,411476.11.peg.390,K00059,1.1.1.100,Fatty acid synthesis,8-methyl-3-oxo-decanoyl-ACPNADP+ oxidoreductase,False,rxn05368,GCF_000154125.1,411476,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.390,K00059,1.1.1.100,Fatty acid synthesis,8-methyl-3-oxo-nonanoyl-ACPNADP+ oxidoreductase,False,rxn05418,GCF_000154125.1,411476,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.390,K00059,1.1.1.100,Fatty acid synthesis,9-methyl-3-oxo-decanoyl-ACPNADP+ oxidoreductase,False,rxn05393,GCF_000154125.1,411476,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.794,K00174,1.2.7.3,Citric acid cycle,2-oxoglutarate synthase (rev),False,rxn05939,GCF_000154125.1,411476,2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.794,K00175,1.2.7.3,Citric acid cycle,2-oxoglutarate synthase (rev),False,rxn05939,GCF_000154125.1,411476,2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.794,K00176,1.2.7.3,Citric acid cycle,2-oxoglutarate synthase (rev),False,rxn05939,GCF_000154125.1,411476,2-oxoglutarate ferredoxin oxidoreductase subunit delta [EC:1.2.7.3]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.794,K00177,1.2.7.3,Citric acid cycle,2-oxoglutarate synthase (rev),False,rxn05939,GCF_000154125.1,411476,2-oxoglutarate ferredoxin oxidoreductase subunit gamma [EC:1.2.7.3]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.2064,K02563,2.4.1.227,Cell wall biosynthesis,UDP-N-acetylglucosamine-N-acetylmuramyl-(pentapeptide)pyrophosphoryl-undecaprenol N-acetylglucosamine transferase,False,rxn03933,GCF_000154125.1,411476,UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.2064,K02563,2.4.1.227,Cell wall biosynthesis,UDP-N-acetylglucosamine-N-acetylmuramyl-(pentapeptide)pyrophosphoryl-undecaprenol N-acetylglucosamine transferase,False,rxn03408,GCF_000154125.1,411476,UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.4480,,,Exchange/demand reaction,Exchange of Pyridoxamine,False,,GCF_000154125.1,411476,
Bacteroides_ovatus_ATCC_8483,411476.11.peg.4480,,,Exchange/demand reaction,Exchange of Pyridoxal,False,EX_cpd00215(e),GCF_000154125.1,411476,
Bacteroides_ovatus_ATCC_8483,411476.11.peg.4480,,,Exchange/demand reaction,Exchange of Pyridoxine,False,EX_cpd00263(e),GCF_000154125.1,411476,
Bacteroides_ovatus_ATCC_8483,411476.11.peg.4480,K00868,2.7.1.35,Vitamin B6 metabolism,Pyridoxamine Kinase,True,rxn01807,GCF_000154125.1,411476,pyridoxine kinase [EC:2.7.1.35]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.4480,,,"Transport, extracellular",Transport of Pyridoxamine via Diffusion,True,,GCF_000154125.1,411476,
Bacteroides_ovatus_ATCC_8483,411476.11.peg.4480,,2.7.1.35,Vitamin B6 metabolism,Pyridoxal Kinase,True,,GCF_000154125.1,411476,
Bacteroides_ovatus_ATCC_8483,411476.11.peg.4480,K00868,2.7.1.35,Vitamin B6 metabolism,Pyridoxine Kinase,True,rxn01396,GCF_000154125.1,411476,pyridoxine kinase [EC:2.7.1.35]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.4480,,,"Transport, extracellular",Transport of Pyridoxine via Diffusion,True,rxn13097,GCF_000154125.1,411476,
Bacteroides_ovatus_ATCC_8483,411476.11.peg.4480,,,"Transport, extracellular",Transport of Pyridoxal ,True,rxn12666,GCF_000154125.1,411476,
Bacteroides_ovatus_ATCC_8483,411476.11.peg.4292,K02536,2.3.1.191,Lipopolysaccharide biosynthesis,UDP-3-O-(3-hydroxymyristoyl)glucosamine acyltransferase,False,rxn06723,GCF_000154125.1,411476,UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.186,K00288,6.3.2.17,Folate metabolism,Formate-Tetrahydrofolate Ligase,True,rxn00690,GCF_000154125.1,411476,methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase / formyltetrahydrofolate synthetase [EC:1.5.1.5 3.5.4.9 6.3.4.3]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.186,K01938,6.3.2.17,Folate metabolism,Formate-Tetrahydrofolate Ligase,True,rxn00690,GCF_000154125.1,411476,formate--tetrahydrofolate ligase [EC:6.3.4.3]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.186,K13402,6.3.2.17,Folate metabolism,Formate-Tetrahydrofolate Ligase,True,rxn00690,GCF_000154125.1,411476,"monofunctional C1-tetrahydrofolate synthase, mitochondrial [EC:6.3.4.3]"
Bacteroides_ovatus_ATCC_8483,411476.11.peg.186,K01491,3.5.4.9,Folate metabolism,Methenyltetrahydrofolate Cyclohydrolase,True,rxn01211,GCF_000154125.1,411476,methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.186,K13403,3.5.4.9,Folate metabolism,Methenyltetrahydrofolate Cyclohydrolase,True,rxn01211,GCF_000154125.1,411476,"methylenetetrahydrofolate dehydrogenase(NAD+) / 5,10-methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.15 3.5.4.9]"
Bacteroides_ovatus_ATCC_8483,411476.11.peg.2521,K02858,4.1.99.12,Vitamin B2 metabolism," 3,4-Dihydroxy-2-butanone-4-phosphate synthase",False,rxn05040,GCF_000154125.1,411476,"3,4-dihydroxy 2-butanone 4-phosphate synthase [EC:4.1.99.12]"
Bacteroides_ovatus_ATCC_8483,411476.11.peg.2521,K14652,4.1.99.12,Vitamin B2 metabolism," 3,4-Dihydroxy-2-butanone-4-phosphate synthase",False,rxn05040,GCF_000154125.1,411476,"3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]"
Bacteroides_ovatus_ATCC_8483,411476.11.peg.2521,K01497,3.5.4.25,Vitamin B2 metabolism,GTP cyclohydrolase II,False,rxn00300,GCF_000154125.1,411476,GTP cyclohydrolase II [EC:3.5.4.25]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.2521,K14652,3.5.4.25,Vitamin B2 metabolism,GTP cyclohydrolase II,False,rxn00300,GCF_000154125.1,411476,"3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]"
Bacteroides_ovatus_ATCC_8483,411476.11.peg.4126,K00329,1.6.5.3,Energy metabolism,NADH dehydrogenase (ubiquinone-8 & 3.5 protons),False,rxn10122,GCF_000154125.1,411476,
Bacteroides_ovatus_ATCC_8483,411476.11.peg.4742,K00522,,Vitamin B2 metabolism,Ferroxidase,True,rxn00056,GCF_000154125.1,411476,ferritin heavy chain [EC:1.16.3.1]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.4742,K02217,,Vitamin B2 metabolism,Ferroxidase,True,rxn00056,GCF_000154125.1,411476,ferritin [EC:1.16.3.2]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.4742,K13624,,Vitamin B2 metabolism,Ferroxidase,True,rxn00056,GCF_000154125.1,411476,ceruloplasmin [EC:1.16.3.1]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.4742,K13625,,Vitamin B2 metabolism,Ferroxidase,True,rxn00056,GCF_000154125.1,411476,ferritin light chain
Bacteroides_ovatus_ATCC_8483,411476.11.peg.166,K02111,3.6.3.14,Energy metabolism,ATP synthase (four protons for one ATP),False,rxn10042,GCF_000154125.1,411476,F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.166,K02112,3.6.3.14,Energy metabolism,ATP synthase (four protons for one ATP),False,rxn10042,GCF_000154125.1,411476,F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.168,K02111,3.6.3.14,Energy metabolism,ATP synthase (four protons for one ATP),False,rxn10042,GCF_000154125.1,411476,F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.168,K02112,3.6.3.14,Energy metabolism,ATP synthase (four protons for one ATP),False,rxn10042,GCF_000154125.1,411476,F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.2694,K00299,1.5.1.29,Vitamin B2 metabolism,FMN reductase,False,rxn03975,GCF_000154125.1,411476,FMN reductase [EC:1.5.1.38]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.2694,K13562,1.5.1.29,Vitamin B2 metabolism,FMN reductase,False,rxn03975,GCF_000154125.1,411476,NAD(P)H:FMN oxidoreductase [EC:1.5.1.-]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.2093,K01834,"5.4.2.1, 5.4.2.11, 5.4.2.12",Glycolysis/gluconeogenesis,Phosphoglycerate Mutase,True,rxn01106,GCF_000154125.1,411476,"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]"
Bacteroides_ovatus_ATCC_8483,411476.11.peg.2093,K15633,"5.4.2.1, 5.4.2.11, 5.4.2.12",Glycolysis/gluconeogenesis,Phosphoglycerate Mutase,True,rxn01106,GCF_000154125.1,411476,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]"
Bacteroides_ovatus_ATCC_8483,411476.11.peg.2093,K15634,"5.4.2.1, 5.4.2.11, 5.4.2.12",Glycolysis/gluconeogenesis,Phosphoglycerate Mutase,True,rxn01106,GCF_000154125.1,411476,"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]"
Bacteroides_ovatus_ATCC_8483,411476.11.peg.2093,K15635,"5.4.2.1, 5.4.2.11, 5.4.2.12",Glycolysis/gluconeogenesis,Phosphoglycerate Mutase,True,rxn01106,GCF_000154125.1,411476,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]"
Bacteroides_ovatus_ATCC_8483,411476.11.peg.2093,K01837,"5.4.2.1, 5.4.2.11, 5.4.2.12",Glycolysis/gluconeogenesis,Phosphoglycerate Mutase,True,rxn01106,GCF_000154125.1,411476,bisphosphoglycerate/phosphoglycerate mutase [EC:5.4.2.4 5.4.2.11]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.2969,K03269,3.6.1.45,Lipopolysaccharide biosynthesis,UDP-sugar hydrolase,False,rxn03130,GCF_000154125.1,411476,"UDP-2,3-diacylglucosamine hydrolase [EC:3.6.1.54]"
Bacteroides_ovatus_ATCC_8483,411476.11.peg.115,K00788,2.5.1.3,Thiamine metabolism,Thiamine-phosphate diphosphorylase,False,rxn02305,GCF_000154125.1,411476,thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.115,K14153,2.5.1.3,Thiamine metabolism,Thiamine-phosphate diphosphorylase,False,rxn02305,GCF_000154125.1,411476,hydroxymethylpyrimidine kinase / phosphomethylpyrimidine kinase / thiamine-phosphate diphosphorylase [EC:2.7.1.49 2.7.4.7 2.5.1.3]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.115,K14154,2.5.1.3,Thiamine metabolism,Thiamine-phosphate diphosphorylase,False,rxn02305,GCF_000154125.1,411476,thiamine-phosphate diphosphorylase / hydroxyethylthiazole kinase [EC:2.5.1.3 2.7.1.50]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.4478,K00016,1.1.1.27,Glycolysis/gluconeogenesis,L-Lactate Dehydrogenase,True,rxn00499,GCF_000154125.1,411476,L-lactate dehydrogenase [EC:1.1.1.27]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.4479,K00016,1.1.1.27,Glycolysis/gluconeogenesis,L-Lactate Dehydrogenase,True,rxn00499,GCF_000154125.1,411476,L-lactate dehydrogenase [EC:1.1.1.27]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.4304,,,Ubiquinone and other terpenoid-quinone biosynthesis,S-adenosylmethione:2-demthylmenaquinone methyltransferase (menaquinone 8),False,rxn10094,GCF_000154125.1,411476,
Bacteroides_ovatus_ATCC_8483,411476.11.peg.4304,K00599,2.1.1.-,Ubiquinone and other terpenoid-quinone biosynthesis,"2-heptaprenyl-1,4-naphthoquinone methyltransferase (EC 2.1.1.163)",False,rxn04674,GCF_000154125.1,411476,tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.4304,K03183,2.1.1.-,Cell wall biosynthesis,UDP-L-rhamnose:flavonol-3-O-D-glucoside L-rhamnosyltransferase,False,rxn03397,GCF_000154125.1,411476,"demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]"
Bacteroides_ovatus_ATCC_8483,411476.11.peg.2157,K03473,1.1.1.290,Vitamin B6 metabolism,Erythronate 4-phosphate (4per) dehydrogenase,False,rxn02939,GCF_000154125.1,411476,erythronate-4-phosphate dehydrogenase [EC:1.1.1.290]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.2978,K01077,"3.1.3.1,3.1.3.2,3.1.3.41",Aminobenzoate degradation,4-Nitrophenyl phosphate phosphohydrolase,False,rxn02166,GCF_000154125.1,411476,alkaline phosphatase [EC:3.1.3.1]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.2978,K01101,"3.1.3.1,3.1.3.2,3.1.3.41",Aminobenzoate degradation,4-Nitrophenyl phosphate phosphohydrolase,False,rxn02166,GCF_000154125.1,411476,4-nitrophenyl phosphatase [EC:3.1.3.41]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.2978,K01113,"3.1.3.1,3.1.3.2,3.1.3.41",Aminobenzoate degradation,4-Nitrophenyl phosphate phosphohydrolase,False,rxn02166,GCF_000154125.1,411476,alkaline phosphatase D [EC:3.1.3.1]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.2978,K01078,"3.1.3.1,3.1.3.2,3.1.3.41",Aminobenzoate degradation,4-Nitrophenyl phosphate phosphohydrolase,False,rxn02166,GCF_000154125.1,411476,acid phosphatase [EC:3.1.3.2]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.2978,K01093,"3.1.3.1,3.1.3.2,3.1.3.41",Aminobenzoate degradation,4-Nitrophenyl phosphate phosphohydrolase,False,rxn02166,GCF_000154125.1,411476,4-phytase / acid phosphatase [EC:3.1.3.26 3.1.3.2]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.2978,K03788,"3.1.3.1,3.1.3.2,3.1.3.41",Aminobenzoate degradation,4-Nitrophenyl phosphate phosphohydrolase,False,rxn02166,GCF_000154125.1,411476,acid phosphatase (class B) [EC:3.1.3.2]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.2978,K09474,"3.1.3.1,3.1.3.2,3.1.3.41",Aminobenzoate degradation,4-Nitrophenyl phosphate phosphohydrolase,False,rxn02166,GCF_000154125.1,411476,acid phosphatase (class A) [EC:3.1.3.2]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.2978,K01077,3.1.3.1,Folate metabolism,Alkaline phosphatase (Dihydroneopterin),False,rxn03167,GCF_000154125.1,411476,alkaline phosphatase [EC:3.1.3.1]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.2978,K01113,3.1.3.1,Folate metabolism,Alkaline phosphatase (Dihydroneopterin),False,rxn03167,GCF_000154125.1,411476,alkaline phosphatase D [EC:3.1.3.1]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.2978,K01077,3.1.3.1,Glycerophospholipid metabolism,Alkaline Phosphatase,True,rxn00743,GCF_000154125.1,411476,alkaline phosphatase [EC:3.1.3.1]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.1321,K01935,6.3.3.3,Biotin metabolism,Dethiobiotin synthase,False,rxn02277,GCF_000154125.1,411476,dethiobiotin synthetase [EC:6.3.3.3]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.2789,K01647,"2.3.3.1,2.3.3.3,4.1.3.7",Citric acid cycle,"Oxaloacetate synthase, reversible",False,rxn00256,GCF_000154125.1,411476,citrate synthase [EC:2.3.3.1]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.47,K01006,2.7.9.1,Glycolysis/gluconeogenesis,"Pyruvate,phosphate dikinase.",False,rxn00151,GCF_000154125.1,411476,"pyruvate, orthophosphate dikinase [EC:2.7.9.1]"
Bacteroides_ovatus_ATCC_8483,411476.11.peg.1070,K01961,6.4.1.2,Fatty acid oxidation,Acetyl Coenzyme A Carboxylase,True,rxn00533,GCF_000154125.1,411476,"acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]"
Bacteroides_ovatus_ATCC_8483,411476.11.peg.1070,K01962,6.4.1.2,Fatty acid oxidation,Acetyl Coenzyme A Carboxylase,True,rxn00533,GCF_000154125.1,411476,acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.1070,K01963,6.4.1.2,Fatty acid oxidation,Acetyl Coenzyme A Carboxylase,True,rxn00533,GCF_000154125.1,411476,acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.1070,K01964,6.4.1.2,Fatty acid oxidation,Acetyl Coenzyme A Carboxylase,True,rxn00533,GCF_000154125.1,411476,acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.1070,K02160,6.4.1.2,Fatty acid oxidation,Acetyl Coenzyme A Carboxylase,True,rxn00533,GCF_000154125.1,411476,acetyl-CoA carboxylase biotin carboxyl carrier protein
Bacteroides_ovatus_ATCC_8483,411476.11.peg.1070,K11262,6.4.1.2,Fatty acid oxidation,Acetyl Coenzyme A Carboxylase,True,rxn00533,GCF_000154125.1,411476,acetyl-CoA carboxylase / biotin carboxylase 1 [EC:6.4.1.2 6.3.4.14 2.1.3.15]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.1070,K15036,6.4.1.2,Fatty acid oxidation,Acetyl Coenzyme A Carboxylase,True,rxn00533,GCF_000154125.1,411476,acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3 2.1.3.15]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.1070,K15037,6.4.1.2,Fatty acid oxidation,Acetyl Coenzyme A Carboxylase,True,rxn00533,GCF_000154125.1,411476,biotin carboxyl carrier protein
Bacteroides_ovatus_ATCC_8483,411476.11.peg.1070,,,Biotin metabolism,"Biotin-carboxyl-carrier-protein carbon-dioxide ligase ADP-forming, irreversible",False,,GCF_000154125.1,411476,
Bacteroides_ovatus_ATCC_8483,411476.11.peg.1323,K01961,6.4.1.2,Fatty acid oxidation,Acetyl Coenzyme A Carboxylase,True,rxn00533,GCF_000154125.1,411476,"acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]"
Bacteroides_ovatus_ATCC_8483,411476.11.peg.1323,K01962,6.4.1.2,Fatty acid oxidation,Acetyl Coenzyme A Carboxylase,True,rxn00533,GCF_000154125.1,411476,acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.1323,K01963,6.4.1.2,Fatty acid oxidation,Acetyl Coenzyme A Carboxylase,True,rxn00533,GCF_000154125.1,411476,acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.1323,K01964,6.4.1.2,Fatty acid oxidation,Acetyl Coenzyme A Carboxylase,True,rxn00533,GCF_000154125.1,411476,acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.1323,K02160,6.4.1.2,Fatty acid oxidation,Acetyl Coenzyme A Carboxylase,True,rxn00533,GCF_000154125.1,411476,acetyl-CoA carboxylase biotin carboxyl carrier protein
Bacteroides_ovatus_ATCC_8483,411476.11.peg.1323,K11262,6.4.1.2,Fatty acid oxidation,Acetyl Coenzyme A Carboxylase,True,rxn00533,GCF_000154125.1,411476,acetyl-CoA carboxylase / biotin carboxylase 1 [EC:6.4.1.2 6.3.4.14 2.1.3.15]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.1323,K15036,6.4.1.2,Fatty acid oxidation,Acetyl Coenzyme A Carboxylase,True,rxn00533,GCF_000154125.1,411476,acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3 2.1.3.15]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.1323,K15037,6.4.1.2,Fatty acid oxidation,Acetyl Coenzyme A Carboxylase,True,rxn00533,GCF_000154125.1,411476,biotin carboxyl carrier protein
Bacteroides_ovatus_ATCC_8483,411476.11.peg.1323,,,Biotin metabolism,"Biotin-carboxyl-carrier-protein carbon-dioxide ligase ADP-forming, irreversible",False,,GCF_000154125.1,411476,
Bacteroides_ovatus_ATCC_8483,411476.11.peg.2788,,1.1.1.42,Citric acid cycle,Isocitrate Dehydrogenase (NADP),True,,GCF_000154125.1,411476,
Bacteroides_ovatus_ATCC_8483,411476.11.peg.2788,K00031,1.1.1.42,Miscellaneous,Oxalosuccinate:NADP+ Oxidoreductase (Decarboxylating) Ec:1.1.1.42,True,rxn00199,GCF_000154125.1,411476,isocitrate dehydrogenase [EC:1.1.1.42]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.2788,K00031,1.1.1.42,Miscellaneous,Isocitrate:NADP+ Oxidoreductase (Decarboxylating) Ec:1.1.1.42,True,rxn01387,GCF_000154125.1,411476,isocitrate dehydrogenase [EC:1.1.1.42]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.636,K00603,2.1.2.5,Folate metabolism,Glutamate formiminotransferase (EC 2.1.2.5) @ Glutamate formyltransferase,False,rxn01641,GCF_000154125.1,411476,glutamate formiminotransferase / 5-formyltetrahydrofolate cyclo-ligase [EC:2.1.2.5 6.3.3.2]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.636,K13990,2.1.2.5,Folate metabolism,Glutamate formiminotransferase (EC 2.1.2.5) @ Glutamate formyltransferase,False,rxn01641,GCF_000154125.1,411476,glutamate formiminotransferase / formiminotetrahydrofolate cyclodeaminase [EC:2.1.2.5 4.3.1.4]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.3218,K01664,2.6.1.85,Folate metabolism, 4-amino-4-deoxychorismate synthase,False,rxn01257,GCF_000154125.1,411476,para-aminobenzoate synthetase component II [EC:2.6.1.85]
Bacteroides_ovatus_ATCC_8483,411476.11.peg.3218,K01665,2.6.1.85,Folate metabolism, 4-amino-4-deoxychorismate synthase,False,rxn01257,GCF_000154125.1,411476,para-aminobenzoate synthetase component I [EC:2.6.1.85]
